1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
12920,11027,10860,11190,10326,10621,10482,10610,11857,11074,12022,13003,12735,10613,11531,11119,11302,12010,10995,11108,11540,10838,10629,11823,11538,9833,11849,10030,11916,10603,
12920,11027,10748,11190,10326,10621,10482,10610,11857,11074,12022,13003,12735,10613,11531,11119,11302,12010,10995,11108,11442,10838,10629,11823,11538,9833,11849,10030,11916,10603,
12920,11027,10748,11190,10326,10621,10482,10610,11857,11074,12022,13003,12735,10613,11531,11119,11302,12010,10995,11108,11442,10838,10629,11823,11538,9833,11849,10030,11916,10603,
12920,11027,10748,11190,10326,10621,10482,10610,11857,11074,12022,13003,12627,10613,11531,11119,11302,12006,10995,11108,11442,10838,10629,11823,11538,9833,11849,10030,11916,10603,
12920,11027,10748,11190,10326,10621,10482,10610,11857,11074,12022,13003,12550,10613,11531,11119,11302,12004,10995,11108,11442,10838,10629,11823,11538,9833,11849,10030,11916,10603,
12860,11027,10748,11190,10311,10621,10482,10610,11857,11074,12022,13003,12147,10613,11531,11119,11302,12004,10995,11108,11442,10838,10629,11823,11538,9833,11849,10030,11916,10603,
12860,11027,10748,11190,10311,10621,10482,10610,11857,11074,12022,13003,12147,10613,11531,11119,11302,12004,10995,11108,11442,10838,10629,11823,11538,9833,11849,10030,11916,10603,
12860,11027,10748,11190,10311,10621,10482,10610,11857,11074,12022,13003,12147,10613,11531,11119,11302,12004,10995,11108,11442,10838,10629,11823,11538,9833,11849,10012,11916,10603,
12860,11027,10748,11190,10311,10621,10353,10610,11857,11074,12022,13003,12117,10613,11531,11119,11302,12004,10995,11108,11442,10838,10629,11823,11538,9833,11849,9976,11874,10603,
12860,11027,10748,11190,10311,10621,10353,10610,11857,11074,12022,13003,12117,10613,11531,11119,11294,12001,10995,11108,11442,10838,10629,11823,11538,9833,11849,9946,11861,10603,
12807,11027,10748,11190,10307,10621,10353,10610,11857,11074,12022,13003,12106,10613,11531,11119,11230,11944,10995,11108,11442,10838,10629,11823,11538,9833,11849,9946,11826,10603,
12807,11027,10680,11190,10307,10621,10353,10610,11857,11074,12022,13003,12106,10613,11531,11119,11034,11944,10995,11108,11442,10838,10629,11756,11538,9833,11780,9908,11826,10603,
12807,11027,10585,11190,10307,10621,10353,10610,11857,11074,12022,13003,12106,10613,11531,11119,11034,11940,10995,11108,11442,10838,10629,11635,11538,9833,11780,9764,11737,10603,
12807,11027,10585,11190,10307,10621,10353,10610,11857,11074,12022,13003,12106,10613,11531,11119,11034,11940,10995,11108,11442,10838,10629,11514,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10307,10621,10353,10610,11857,11074,12022,13003,12106,10613,11531,11119,11034,11940,10995,11108,11442,10838,10629,11487,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10307,10621,10353,10610,11857,11074,12022,13003,12106,10613,11531,11119,11034,11940,10995,11108,11442,10838,10629,11487,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10307,10621,10353,10610,11857,11074,12022,13003,12106,10613,11531,11119,11034,11678,10995,11108,11442,10838,10629,11443,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10307,10621,10322,10610,11857,11074,12022,13003,12106,10589,11531,11119,11034,11678,10995,11108,11442,10838,10629,11443,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10307,10621,10322,10610,11857,11074,12022,13003,12106,10589,11531,11119,11034,11678,10995,11108,11442,10838,10629,11443,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10307,10621,10322,10610,11857,11074,12022,13003,12106,10589,11531,11119,11034,11678,10995,11108,11442,10838,10629,11443,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10307,10621,10322,10610,11857,11074,12022,13003,12106,10589,11531,11119,11034,11678,10995,11108,11442,10838,10629,11443,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10200,10621,10322,10610,11831,11074,12022,13003,12106,10589,11531,11119,11034,11678,10995,11108,11442,10838,10629,11227,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11664,11074,12015,13003,12106,10589,11531,11119,11034,11678,10995,11108,11442,10838,10629,11182,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11664,11074,12015,13003,12106,10569,11531,11119,11034,11678,10995,11108,11442,10838,10629,11182,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11664,11074,11914,13003,12106,10490,11531,11119,11034,11678,10995,11108,11442,10838,10629,11182,11538,9833,11780,9723,11670,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11545,11074,11914,13003,12106,10490,11531,11119,11034,11678,10995,11108,11442,10838,10629,11182,11538,9833,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11545,11074,11914,13003,12106,10490,11531,11119,11034,11678,10995,11108,11442,10838,10629,11182,11538,9833,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11545,11074,11914,13003,12106,10490,11531,11119,11034,11583,10995,11108,11442,10838,10629,11182,11538,9833,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11421,11074,11914,13003,12106,10382,11531,11119,11034,11583,10995,11108,11442,10838,10629,11182,11538,9833,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11421,11074,11914,13003,12106,10382,11531,11119,11034,11583,10995,11108,11442,10838,10629,11182,11538,9773,11780,9723,11625,10603,
12807,11027,10585,11190,10004,10621,10322,10610,11421,11074,11914,13003,12106,10382,11531,11119,11034,11583,10995,11108,11442,10838,10629,11182,11538,9773,11780,9723,11625,10603,
